DateTime,Average USD,Active market wallets,Number of sales,Sales USD,Primary Sales,Secondary sales,Primary sales USD,Secondary sales USD,Unique buyers,Unique sellers,ΔAverage USD,ΔActive market wallets,ΔNumber of sales,ΔSales USD,ΔPrimary Sales,ΔSecondary sales,ΔPrimary sales USD,ΔSecondary sales USD,ΔUnique buyers,ΔUnique sellers
2022-03-03 00:00:00,887.16,51172,60825,53963065.22,12122,48703,7511741.11,46451324.1,32672,27072,73.43,3061,5171,9433729.8,6748,-1577,4340783.48,5092946.33,3927,896
2022-03-04 00:00:00,960.59,54233,65996,63396795.02,18870,47126,11852524.59,51544270.43,36599,27968,-200.85,-2356,3378,-10686972.98,3140,238,-4610541.76,-6076431.22,-1841,-1182
2022-03-05 00:00:00,759.74,51877,69374,52709822.04,22010,47364,7241982.83,45467839.21,34758,26786,-29.8,-7928,-20232,-16838984.76,-13922,-6310,-4170234.94,-12668749.82,-7626,-2722
2022-03-06 00:00:00,729.94,43949,49142,35870837.28,8088,41054,3071747.89,32799089.39,27132,24064,105.44,1794,1967,6825211.91,134,1833,544719.62,6280492.28,1343,1207
2022-03-07 00:00:00,835.38,45743,51109,42696049.19,8222,42887,3616467.51,39079581.67,28475,25271,200.62,-4597,-5908,4133234.93,73,-5981,-317315.19,4450550.13,-3607,-2301
2022-03-08 00:00:00,1036,41146,45201,46829284.12,8295,36906,3299152.32,43530131.8,24868,22970,-203.18,2848,4537,-5405648.25,560,3977,68342.55,-5473990.8,2182,1596
2022-03-09 00:00:00,832.82,43994,49738,41423635.87,8855,40883,3367494.87,38056141,27050,24566,54.31,-3185,-3955,-808002.17,-2171,-1784,-191917.74,-616084.42,-2596,-1665
2022-03-10 00:00:00,887.13,40809,45783,40615633.7,6684,39099,3175577.13,37440056.58,24454,22901,470.94,353,-415,20997444.11,227,-642,3145804.23,17851639.87,268,494
2022-03-11 00:00:00,1358.07,41162,45368,61613077.81,6911,38457,6321381.36,55291696.45,24722,23395,23.75,-1360,-1882,-1523055.75,1003,-2885,-2572194.46,1049138.72,-558,-1444
2022-03-12 00:00:00,1381.82,39802,43486,60090022.06,7914,35572,3749186.9,56340835.17,24164,21951,-299.99,-262,4471,-8207573.59,2175,2296,-642552.42,-7565021.18,73,89
2022-03-13 00:00:00,1081.83,39540,47957,51882448.47,10089,37868,3106634.48,48775813.99,24237,22040,-180.1,-1459,-6747,-14721962.19,-3727,-3020,-198508.95,-14523453.24,-1474,-602
2022-03-14 00:00:00,901.73,38081,41210,37160486.28,6362,34848,2908125.53,34252360.75,22763,21438,41.59,3729,5594,6991820.92,1977,3617,246538.65,6745282.28,2928,1779
2022-03-15 00:00:00,943.32,41810,46804,44152307.2,8339,38465,3154664.18,40997643.03,25691,23217,661.55,-4539,-6273,20896324.49,-2709,-3564,1108327.08,19787997.41,-2900,-2868
2022-03-16 00:00:00,1604.87,37271,40531,65048631.69,5630,34901,4262991.26,60785640.44,22791,20349,1290.73,950,2787,60382817.51,2970,-183,4590342.83,55792474.66,1342,101
2022-03-17 00:00:00,2895.6,38221,43318,125431449.2,8600,34718,8853334.09,116578115.1,24133,20450,-343.05,-1192,-3963,-24973273.5,-2405,-1558,-1497948.76,-23475324.74,-1710,-447
2022-03-18 00:00:00,2552.55,37029,39355,100458175.7,6195,33160,7355385.33,93102790.36,22423,20003,51.37,-1243,-865,-230541.2,625,-1490,-731755.46,501214.3,-1132,-404
2022-03-19 00:00:00,2603.92,35786,38490,100227634.5,6820,31670,6623629.87,93604004.66,21291,19599,-929.74,852,3267,-30319024.77,1256,2011,-2192426.79,-28126598.01,968,820
2022-03-20 00:00:00,1674.18,36638,41757,69908609.73,8076,33681,4431203.08,65477406.65,22259,20419,-171.74,-1360,-1167,-8923141.6,-233,-934,2835306.31,-11758447.91,-915,-996
2022-03-21 00:00:00,1502.44,35278,40590,60985468.13,7843,32747,7266509.39,53718958.74,21344,19423,-256.65,-550,-498,-11036915.96,576,-1074,-2586979.7,-8449936.26,-734,-759
2022-03-22 00:00:00,1245.79,34728,40092,49948552.17,8419,31673,4679529.69,45269022.48,20610,18664,169.71,2663,3221,11362592.5,-855,4076,-951790.57,12314383.07,1854,1703
2022-03-23 00:00:00,1415.5,37391,43313,61311144.67,7564,35749,3727739.12,57583405.55,22464,20367,308.91,98,141,13621557.37,-74,215,1455312.08,12166245.29,-71,342
2022-03-24 00:00:00,1724.41,37489,43454,74932702.04,7490,35964,5183051.2,69749650.84,22393,20709,-363.59,483,5773,-7942446.79,4778,995,2210429.47,-10152876.26,1381,227
2022-03-25 00:00:00,1360.82,37972,49227,66990255.25,12268,36959,7393480.67,59596774.58,23774,20936,378.28,-7242,-16832,-10645104.74,-5764,-11068,301992.31,-10947097.05,-6523,-4060
2022-03-26 00:00:00,1739.1,30730,32395,56345150.51,6504,25891,7695472.98,48649677.53,17251,16876,-240.89,3125,5158,-82760.84,-574,5732,-1690461.47,1607700.63,2435,2027
2022-03-27 00:00:00,1498.21,33855,37553,56262389.67,5930,31623,6005011.51,50257378.16,19686,18903,-331.41,1648,8876,-2089120.07,3422,5454,-1125085.51,-964034.56,2416,826
2022-03-28 00:00:00,1166.8,35503,46429,54173269.6,9352,37077,4879926,49293343.6,22102,19729,213.79,-2245,-10314,-4298156.05,-4458,-5856,-590796.09,-3707359.96,-2519,-1138
2022-03-29 00:00:00,1380.59,33258,36115,49875113.55,4894,31221,4289129.91,45585983.64,19583,18591,1137.6,-5951,-8645,19299623.18,-1018,-7627,5760208.86,13539414.33,-3809,-3509
2022-03-30 00:00:00,2518.19,27307,27470,69174736.73,3876,23594,10049338.77,59125397.97,15774,15082,347.1,-1676,-2364,2766844.19,-587,-1777,-4802553.72,7569397.9,-1623,-820
2022-03-31 00:00:00,2865.29,25631,25106,71941580.92,3289,21817,5246785.05,66694795.87,14151,14262,618.28,-1631,-1072,11782535.04,-549,-523,-969898.44,12752433.48,-987,-813
2022-04-01 00:00:00,3483.57,24000,24034,83724115.96,2740,21294,4276886.61,79447229.35,13164,13449,211.62,5477,7608,33199243.94,1108,6500,3182054.91,30017189.05,3365,3453
2022-04-02 00:00:00,3695.19,29477,31642,116923359.9,3848,27794,7458941.52,109464418.4,16529,16902,-967.89,7969,18818,20695956.5,9019,9799,8211087.55,12484868.9,6593,4546
2022-04-03 00:00:00,2727.3,37446,50460,137619316.4,12867,37593,15670029.07,121949287.3,23122,21448,-199.03,-3205,-8032,-30349726.6,-5682,-2350,-6975641.33,-23374085.21,-3035,-1273
2022-04-04 00:00:00,2528.27,34241,42428,107269589.8,7185,35243,8694387.74,98575202.09,20087,20175,-86.83,-3288,-10028,-28166821.12,-3203,-6825,-3592283.75,-24574537.4,-2775,-2091
2022-04-05 00:00:00,2441.44,30953,32400,79102768.68,3982,28418,5102103.99,74000664.69,17312,18084,-1455.03,21553,31805,-15770015.22,7480,24325,2398889.52,-18168904.73,13153,12338
2022-04-06 00:00:00,986.41,52506,64205,63332753.46,11462,52743,7500993.51,55831759.96,30465,30422,275.68,-2270,-6302,9746203.91,-1044,-5258,4512962.89,5233241.01,-224,-2581
2022-04-07 00:00:00,1262.09,50236,57903,73078957.37,10418,47485,12013956.4,61065000.97,30241,27841,-178.55,-8367,-11844,-23172039.27,-6083,-5761,-6970097.7,-16201941.57,-5710,-4283
2022-04-08 00:00:00,1083.54,41869,46059,49906918.1,4335,41724,5043858.7,44863059.4,24531,23558,224.56,-5500,-5017,3780191.21,1176,-6193,802065,2978126.2,-3210,-3410
2022-04-09 00:00:00,1308.1,36369,41042,53687109.31,5511,35531,5845923.7,47841185.6,21321,20148,-23.2,-3814,-3315,-5211726.55,472,-3787,-1559017.13,-3652709.41,-1889,-2578
2022-04-10 00:00:00,1284.9,32555,37727,48475382.76,5983,31744,4286906.57,44188476.19,19432,17570,114.34,-2510,-4784,-2380105.84,-2033,-2751,-875996.42,-1504109.41,-1873,-1229
2022-04-11 00:00:00,1399.24,30045,32943,46095276.92,3950,28993,3410910.15,42684366.78,17559,16341,37.38,-664,-987,-186788.22,-71,-916,61143.49,-247931.71,-449,-489
2022-04-12 00:00:00,1436.62,29381,31956,45908488.7,3879,28077,3472053.64,42436435.07,17110,15852,174.49,3552,5428,14321234.23,4551,877,3080106.47,11241127.75,3669,379
2022-04-13 00:00:00,1611.11,32933,37384,60229722.93,8430,28954,6552160.11,53677562.82,20779,16231,-230.53,2798,7427,1635419.54,5465,1962,593965.78,1041453.76,2953,1084
2022-04-14 00:00:00,1380.58,35731,44811,61865142.47,13895,30916,7146125.89,54719016.58,23732,17315,-95.55,-2862,-6806,-13027699.38,-6984,178,-2189166.3,-10838533.09,-3884,101
2022-04-15 00:00:00,1285.03,32869,38005,48837443.09,6911,31094,4956959.59,43880483.49,19848,17416,3259.79,6430,8811,163932860.3,6551,2260,65678958.14,98253902.21,7467,1446
2022-04-16 00:00:00,4544.82,39299,46816,212770303.4,13462,33354,70635917.73,142134385.7,27315,18862,-1341.69,-8732,-10566,-96656810,-6901,-3665,-63796400.44,-32860409.6,-9313,-2448
2022-04-17 00:00:00,3203.13,30567,36250,116113493.4,6561,29689,6839517.29,109273976.1,18002,16414,-754.5,5528,6811,-10672932.8,365,6446,3285467.69,-13958400.44,3550,3396
2022-04-18 00:00:00,2448.63,36095,43061,105440560.6,6926,36135,10124984.98,95315575.66,21552,19810,143.95,-1713,-3679,-3339760.2,-240,-3439,-2733046.69,-606713.59,-1148,-1308
2022-04-19 00:00:00,2592.58,34382,39382,102100800.4,6686,32696,7391938.29,94708862.07,20404,18502,247.4,-3579,-4680,-3547752.06,-1942,-2738,-1235405.01,-2312347.01,-2152,-2090
2022-04-20 00:00:00,2839.98,30803,34702,98553048.34,4744,29958,6156533.28,92396515.06,18252,16412,122.73,501,726,6409669.96,-37,763,820260.18,5589409.8,100,416
2022-04-21 00:00:00,2962.71,31304,35428,104962718.3,4707,30721,6976793.46,97985924.86,18352,16828,-798.75,2114,4462,-18642206.18,4358,104,1036192.46,-19678398.66,1856,565
2022-04-22 00:00:00,2163.96,33418,39890,86320512.12,9065,30825,8012985.92,78307526.2,20208,17393,-263.25,2856,8377,5421030.85,6279,2098,3722876.31,1698154.54,3418,637
2022-04-23 00:00:00,1900.71,36274,48267,91741542.97,15344,32923,11735862.23,80005680.74,23626,18030,360.84,-300,-1698,13576631.63,-1157,-541,1234595.29,12342036.35,-1100,378
2022-04-24 00:00:00,2261.55,35974,46569,105318174.6,14187,32382,12970457.52,92347717.09,22526,18408,182.95,2841,-1188,5615853.4,-2599,1411,11488644.09,-5872790.71,-67,3056
2022-04-25 00:00:00,2444.5,38815,45381,110934028,11588,33793,24459101.61,86474926.38,22459,21464,-769.76,4955,17193,-6138898,16770,423,-3777659.17,-2361238.82,5801,-368
