,Date,Average USD,Active market wallets,Number of sales,Sales USD,Primary Sales,Secondary sales,Primary sales USD,Secondary sales USD,Unique buyers,Unique sellers,ΔAverage USD,ΔActive market wallets,ΔNumber of sales,ΔSales USD,ΔPrimary Sales,ΔSecondary sales,ΔPrimary sales USD,ΔSecondary sales USD,ΔUnique buyers,ΔUnique sellers,ETH_Open,BTC_Open,Nasdaq_Open,USD_Open,Oil_Open,Gold_Open,SVI_NFT,SVI_metaverse,Year_Month,time_2017-06,time_2017-07,time_2017-08,time_2017-09,time_2017-10,time_2017-11,time_2017-12,time_2018-01,time_2018-02,time_2018-03,time_2018-04,time_2018-05,time_2018-06,time_2018-07,time_2018-08,time_2018-09,time_2018-10,time_2018-11,time_2018-12,time_2019-01,time_2019-02,time_2019-03,time_2019-04,time_2019-05,time_2019-06,time_2019-07,time_2019-08,time_2019-09,time_2019-10,time_2019-11,time_2019-12,time_2020-01,time_2020-02,time_2020-03,time_2020-04,time_2020-05,time_2020-06,time_2020-07,time_2020-08,time_2020-09,time_2020-10,time_2020-11,time_2020-12,time_2021-01,time_2021-02,time_2021-03,time_2021-04,time_2021-05,time_2021-06,time_2021-07,time_2021-08,time_2021-09,time_2021-10,time_2021-11,time_2021-12,time_2022-01,time_2022-02,time_2022-03,time_2022-04,time_2022-05,time_2022-06,time_2022-07,time_2022-08,time_2022-09,time_2022-10,time_2022-11,SVI_OpenSea Shared Storefront,avg_price,LOG_avg_price
1305,2021-01-18,364.3,1558.0,2026.0,738072.96,1085.0,941.0,230840.29,507232.67,971.0,720.0,-39.2,-197.0,-399.0,-209128.23,-193.0,-206.0,8397.39,-217525.62,-127.0,-98.0,177.39,5307.7,7621.4,96.89,64.48,1312.4,150.0,152.0,2021-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.01,-4.605170185988091
1306,2021-01-19,325.1,1361.0,1627.0,528944.73,892.0,735.0,239237.68,289707.05,844.0,622.0,-43.63,249.0,595.0,96484.17,359.0,236.0,16084.88,80399.3,186.0,168.0,175.09,5158.4,7581.39,96.99,64.22,1308.2,109.0,71.0,2021-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.02,-3.912023005428146
1307,2021-01-20,281.47,1610.0,2222.0,625428.9,1251.0,971.0,255322.56,370106.35,1030.0,790.0,-17.66,-104.0,14.0,-35545.14,143.0,-129.0,30108.25,-65653.4,-24.0,-106.0,179.16,5245.0,7571.88,97.08,64.4,1301.6,14.0,251.0,2021-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0143,-4.247495741716276
1308,2021-01-21,263.81,1506.0,2236.0,589883.76,1394.0,842.0,285430.81,304452.95,1006.0,684.0,12.58,19.0,64.0,45802.44,-292.0,356.0,58130.08,-12327.64,5.0,21.0,174.32,5173.5,7565.06,97.39,63.33,1292.2,149.0,159.0,2021-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.035,-3.3524072174927233
1309,2021-01-22,276.39,1525.0,2300.0,635686.2,1102.0,1198.0,343560.89,292125.31,1011.0,705.0,404.87,112.0,-101.0,862410.47,196.0,-297.0,-74102.73,936513.2,39.0,27.0,165.58,5046.1,,,,,88.0,331.0,2021-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.01,-4.605170185988091
1310,2021-01-23,681.26,1637.0,2199.0,1498096.67,1298.0,901.0,269458.16,1228638.51,1050.0,732.0,-208.42,256.0,184.0,-371315.86,-14.0,198.0,131767.4,-503083.26,68.0,209.0,164.93,5010.0,,,,,162.0,103.0,2021-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0123,-4.398156016603766
1311,2021-01-24,472.84,1893.0,2383.0,1126780.81,1284.0,1099.0,401225.56,725555.25,1118.0,941.0,-74.58,-371.0,-547.0,-395574.64,-253.0,-294.0,-139387.56,-256187.08,-217.0,-198.0,157.43,4902.5,7564.27,97.3,62.18,1296.5,58.0,147.0,2021-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.01,-4.605170185988091
1312,2021-01-25,398.26,1522.0,1836.0,731206.17,1031.0,805.0,261838.0,469368.17,901.0,743.0,-128.13,400.0,1213.0,92423.97,804.0,409.0,74691.91,17732.06,340.0,121.0,160.34,4968.7,7542.16,97.04,62.5,1294.4,111.0,143.0,2021-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.015,-4.199705077879927
1313,2021-01-26,270.13,1922.0,3049.0,823630.14,1835.0,1214.0,336529.91,487100.23,1241.0,864.0,236.61,-177.0,-784.0,324131.81,-572.0,-212.0,166103.95,158027.86,-138.0,-48.0,163.47,4859.3,7538.17,97.3,62.64,1296.9,79.0,23.0,2021-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.01,-4.605170185988091
1314,2021-01-27,506.74,1745.0,2265.0,1147761.95,1263.0,1002.0,502633.86,645128.09,1103.0,816.0,-25.45,-406.0,-646.0,-368554.42,-301.0,-345.0,-62130.23,-306424.2,-269.0,-236.0,141.5,4145.1,7473.51,97.33,61.81,1292.2,104.0,124.0,2021-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.01,-4.605170185988091
1315,2021-01-28,481.29,1339.0,1619.0,779207.53,962.0,657.0,440503.63,338703.89,834.0,580.0,-63.78,237.0,1339.0,455780.88,1003.0,336.0,440673.17,15107.72,243.0,54.0,141.77,4102.3,7450.81,97.18,60.24,1297.2,159.0,195.0,2021-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.01,-4.605170185988091
1316,2021-01-29,417.51,1576.0,2958.0,1234988.41,1965.0,993.0,881176.8,353811.61,1077.0,634.0,78.57,901.0,3336.0,1887328.43,3251.0,85.0,1592468.61,294859.81,778.0,127.0,142.65,4111.8,,,,,61.0,222.0,2021-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.018000000000000002,-4.017383521085972
1317,2021-01-30,496.08,2477.0,6294.0,3122316.84,5216.0,1078.0,2473645.41,648671.42,1855.0,761.0,316.55,610.0,2021.0,3634737.57,1875.0,146.0,2814615.96,820121.63,625.0,49.0,143.38,4103.7,,,,,98.0,121.0,2021-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.01,-4.605170185988091
1318,2021-01-31,812.63,3087.0,8315.0,6757054.41,7091.0,1224.0,5288261.37,1468793.05,2480.0,810.0,599.87,-273.0,-2714.0,1154360.49,-2926.0,212.0,607163.51,547196.97,-304.0,32.0,138.17,4025.7,7377.77,97.2,59.53,1295.0,210.0,215.0,2021-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0143,-4.247495741716276
1319,2021-02-01,1412.5,2814.0,5601.0,7911414.9,4165.0,1436.0,5895424.88,2015990.02,2176.0,842.0,435.82,-493.0,-1891.0,-1054144.76,-2703.0,812.0,-4608119.76,3553975.0,-658.0,265.0,139.63,4041.7,7325.06,96.97,59.4,1315.0,124.0,242.0,2021-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.013999999999999999,-4.268697949366879
1320,2021-02-02,1848.32,2321.0,3710.0,6857270.14,1462.0,2248.0,1287305.12,5569965.02,1518.0,1107.0,-416.23,-606.0,-1353.0,-3481844.66,-646.0,-707.0,-851913.32,-2629931.34,-551.0,-197.0,134.37,3942.8,7364.47,96.75,60.03,1321.7,222.0,53.0,2021-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.01,-4.605170185988091
1321,2021-02-03,1432.09,1715.0,2357.0,3375425.48,816.0,1541.0,435391.8,2940033.68,967.0,910.0,488.79,-134.0,-435.0,316499.34,88.0,-523.0,66831.51,249667.84,-9.0,-168.0,134.25,3937.1,7378.23,96.5,59.12,1328.3,226.0,51.0,2021-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.01,-4.605170185988091
1322,2021-02-04,1920.88,1581.0,1922.0,3691924.82,904.0,1018.0,502223.31,3189701.52,958.0,742.0,-546.52,-266.0,-385.0,-1579540.52,-281.0,-104.0,-37535.04,-1542005.49,-215.0,-49.0,136.44,3994.8,7299.93,96.64,58.98,1319.7,140.0,331.0,2021-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0001,-9.210340371976182
1323,2021-02-05,1374.36,1315.0,1537.0,2112384.3,623.0,914.0,464688.27,1647696.03,743.0,693.0,-353.7,627.0,1419.0,904678.2,1205.0,214.0,328911.2,575767.0,552.0,119.0,137.53,4002.6,,,,,144.0,130.0,2021-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.01,-4.605170185988091
1324,2021-02-06,1020.66,1942.0,2956.0,3017062.5,1828.0,1128.0,793599.47,2223463.03,1295.0,812.0,-10.59,-261.0,-485.0,-521188.57,-365.0,-120.0,17409.0,-538597.57,-253.0,-57.0,136.42,3990.4,,,,,402.0,207.0,2021-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.01,-4.605170185988091
1325,2021-02-07,1010.07,1681.0,2471.0,2495873.93,1463.0,1008.0,811008.47,1684865.46,1042.0,755.0,1259.76,-253.0,-709.0,1503571.51,-557.0,-152.0,1358806.0,144765.5,-180.0,-100.0,135.11,3982.2,7458.44,96.32,59.87,1315.4,186.0,246.0,2021-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.019,-3.9633162998156966
1326,2021-02-08,2269.83,1428.0,1762.0,3999445.44,906.0,856.0,2169814.47,1829630.96,862.0,655.0,-380.85,11.0,-275.0,-1190534.29,-388.0,113.0,-1565930.17,375395.88,-146.0,150.0,139.32,4041.2,7356.94,95.91,59.99,1318.6,128.0,312.0,2021-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.01,-4.605170185988091
1327,2021-02-09,1888.98,1439.0,1487.0,2808911.15,518.0,969.0,603884.3,2205026.84,716.0,805.0,-183.34,-358.0,-431.0,-1007754.7,-68.0,-363.0,-104870.64,-902884.05,-139.0,-256.0,138.72,4017.0,7348.99,96.4,59.29,1300.7,112.0,159.0,2021-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.01,-4.605170185988091
1328,2021-02-10,1705.64,1081.0,1056.0,1801156.45,450.0,606.0,499013.66,1302142.79,577.0,549.0,-661.3,1320.0,2537.0,1951170.72,1485.0,1052.0,816427.8,1134742.91,935.0,547.0,137.92,3990.2,7357.58,96.51,59.01,1303.7,190.0,138.0,2021-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.02,-3.912023005428146
1329,2021-02-11,1044.34,2401.0,3593.0,3752327.17,1935.0,1658.0,1315441.46,2436885.7,1512.0,1096.0,-351.03,-355.0,-596.0,-1674488.71,-54.0,-542.0,-804116.61,-870372.09,-177.0,-190.0,138.91,3981.5,7311.63,96.57,58.45,1302.0,200.0,128.0,2021-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.012,-4.422848629194137
1330,2021-02-12,693.31,2046.0,2997.0,2077838.46,1881.0,1116.0,511324.85,1566513.61,1335.0,906.0,750.71,94.0,218.0,2564692.15,-61.0,279.0,801131.39,1763560.76,50.0,49.0,141.15,4006.4,,,,,162.0,305.0,2021-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.01,-4.605170185988091
1331,2021-02-13,1444.02,2140.0,3215.0,4642530.61,1820.0,1395.0,1312456.24,3330074.37,1385.0,955.0,659.07,458.0,379.0,2915971.9,9.0,370.0,558676.66,2357295.24,172.0,306.0,136.77,3924.4,,,,,141.0,142.0,2021-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.01,-4.605170185988091
1332,2021-02-14,2103.09,2598.0,3594.0,7558502.51,1829.0,1765.0,1871132.9,5687369.61,1557.0,1261.0,-316.41,-8.0,-71.0,-1264018.21,-274.0,203.0,-654308.51,-609709.69,-78.0,70.0,132.44,3879.0,7274.14,96.72,58.51,1295.6,51.0,148.0,2021-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0098,-4.62537289330561
1333,2021-02-15,1786.68,2590.0,3523.0,6294484.3,1555.0,1968.0,1216824.39,5077659.92,1479.0,1331.0,93.53,769.0,1215.0,2613952.43,1014.0,201.0,1412962.56,1200989.86,584.0,327.0,131.97,3865.1,7257.31,96.49,58.35,1293.4,213.0,194.0,2021-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.01,-4.605170185988091
1334,2021-02-16,1880.21,3359.0,4738.0,8908436.73,2569.0,2169.0,2629786.95,6278649.78,2063.0,1658.0,578.66,-255.0,-641.0,1165550.8,-472.0,-169.0,-554835.81,1720386.6,-321.0,-44.0,133.81,3885.9,7231.05,97.01,57.09,1301.8,258.0,165.0,2021-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.002,-6.214608098422191
1335,2021-02-17,2458.87,3104.0,4097.0,10073987.53,2097.0,2000.0,2074951.14,7999036.38,1742.0,1614.0,492.32,-314.0,-563.0,355529.45,-301.0,-262.0,741294.08,-385764.62,-158.0,-164.0,132.99,3870.3,7176.23,97.05,56.76,1294.7,280.0,136.0,2021-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0025,-5.991464547107982
1336,2021-02-18,2951.19,2790.0,3534.0,10429516.98,1796.0,1738.0,2816245.22,7613271.76,1584.0,1450.0,501.32,-206.0,236.0,2586429.36,514.0,-278.0,1007674.0,1578755.36,-47.0,-171.0,135.72,3915.2,7050.05,97.39,56.07,1298.2,183.0,74.0,2021-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.01,-4.605170185988091
1337,2021-02-19,3452.51,2584.0,3770.0,13015946.34,2310.0,1460.0,3823919.22,9192027.12,1537.0,1279.0,-899.15,-74.0,-470.0,-4589867.44,-635.0,165.0,-1317635.08,-3272232.37,-147.0,22.0,137.52,3944.4,,,,,196.0,403.0,2021-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.01,-4.605170185988091
1338,2021-02-20,2553.36,2510.0,3300.0,8426078.9,1675.0,1625.0,2506284.14,5919794.75,1390.0,1301.0,290.78,1270.0,2696.0,8627398.33,2042.0,654.0,1427370.0,7200028.34,913.0,560.0,133.84,3865.6,,,,,368.0,252.0,2021-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.01,-4.605170185988091
1339,2021-02-21,2844.14,3780.0,5996.0,17053477.23,3717.0,2279.0,3933654.14,13119823.09,2303.0,1861.0,1486.08,-779.0,-2290.0,-1005675.85,-2047.0,-243.0,41253.25,-1046929.1,-551.0,-352.0,136.93,3875.1,6940.9,97.61,56.43,1286.7,207.0,205.0,2021-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289.0,0.01,-4.605170185988091
1340,2021-02-22,4330.22,3001.0,3706.0,16047801.38,1670.0,2036.0,3974907.39,12072893.99,1752.0,1509.0,-1724.66,-1089.0,-1217.0,-9562572.08,-367.0,-850.0,-2640422.93,-6922149.16,-698.0,-544.0,137.62,3863.1,7089.63,96.83,56.2,1287.3,157.0,170.0,2021-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.0,0.01,-4.605170185988091
1341,2021-02-23,2605.56,1912.0,2489.0,6485229.3,1303.0,1186.0,1334484.46,5150744.83,1054.0,965.0,-1115.54,1739.0,2822.0,1428272.07,769.0,2053.0,1579885.22,-151613.14,1108.0,867.0,136.82,3857.2,7156.24,96.9,56.28,1288.8,109.0,113.0,2021-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.0,0.01,-4.605170185988091
1342,2021-02-24,1490.02,3651.0,5311.0,7913501.37,2072.0,3239.0,2914369.68,4999131.69,2162.0,1832.0,-451.79,533.0,247.0,-2143008.6,933.0,-686.0,-514945.73,-1628062.87,372.0,149.0,125.97,3715.9,7156.66,96.68,56.45,1287.8,81.0,121.0,2021-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.0,0.01,-4.605170185988091
1343,2021-02-25,1038.23,4184.0,5558.0,5770492.77,3005.0,2553.0,2399423.95,3371068.82,2534.0,1981.0,-277.27,817.0,2854.0,630707.04,-567.0,3421.0,-182794.83,813501.87,194.0,855.0,131.02,3809.7,7193.88,96.34,55.83,1294.4,193.0,212.0,2021-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.0,0.01,-4.605170185988091
1344,2021-02-26,760.96,5001.0,8412.0,6401199.81,2438.0,5974.0,2216629.12,4184570.69,2728.0,2836.0,0.96,1130.0,3251.0,2485106.74,2268.0,983.0,1303334.7,1181772.04,1231.0,325.0,132.77,3823.2,,,,,221.0,321.0,2021-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.0,0.005,-5.298317366548036
1345,2021-02-27,761.92,6131.0,11663.0,8886306.55,4706.0,6957.0,3519963.82,5366342.73,3959.0,3161.0,333.37,-1295.0,-5140.0,-1741751.48,-1445.0,-3695.0,-855914.82,-885836.67,-877.0,-818.0,135.72,3821.9,,,,,236.0,157.0,2021-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.0,0.0001,-9.210340371976182
1346,2021-02-28,1095.29,4836.0,6523.0,7144555.07,3261.0,3262.0,2664049.0,4480506.06,3082.0,2343.0,-350.39,388.0,7112.0,3012111.46,7436.0,-324.0,3599982.06,-587870.58,461.0,-167.0,135.47,3816.7,7152.08,96.22,57.22,1315.5,53.0,102.0,2021-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.01,-4.605170185988091
1347,2021-03-01,744.9,5224.0,13635.0,10156666.53,10697.0,2938.0,6264031.06,3892635.48,3543.0,2176.0,443.63,646.0,-4044.0,1242514.02,-5370.0,1326.0,-1988635.45,3231149.45,283.0,595.0,135.2,3814.6,7093.2,96.09,57.0,1321.7,168.0,65.0,2021-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.005,-5.298317366548036
1348,2021-03-02,1188.53,5870.0,9591.0,11399180.55,5327.0,4264.0,4275395.61,7123784.93,3826.0,2771.0,226.83,-782.0,-2887.0,-1910625.73,-2488.0,-399.0,-1409028.7,-501597.02,-688.0,-333.0,136.66,3810.3,7095.75,96.06,55.95,1327.7,183.0,153.0,2021-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.01,-4.605170185988091
1349,2021-03-03,1415.36,5088.0,6704.0,9488554.82,2839.0,3865.0,2866366.91,6622187.91,3138.0,2438.0,-298.47,97.0,-115.0,-2129364.43,307.0,-422.0,483672.25,-2613036.68,33.0,60.0,138.26,3833.5,7098.97,96.39,55.46,1329.9,242.0,146.0,2021-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.002,-6.214608098422191
